c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308      9318
e   7252  8897     1
e   7254  8897     2
e   7254 12394     1
e   7255  7434     1
e   7255 11248     1
e   7255 12591     1
e   7290 10173     6
e   7304 11436     2
e   7311 12875     1
e   7349  8794     9
e   7349  8894     1
e   7349  9718     2
e   7349 11356     4
e   7349 11757    11
e   7349 11963     1
e   7349 12153     1
e   7350  8245     1
e   7351  7359     1
e   7351  7862    12
e   7351  9847     1
e   7351 11900     1
e   7351 11927     9
e   7351 12483    13
e   7359  7382     2
e   7359  7740     8
e   7359  7862     1
e   7359  8146     3
e   7359  8245     7
e   7359  8992     5
e   7359  8996     3
e   7359  9078     1
e   7359  9158     5
e   7359  9313     6
e   7359 10202     1
e   7359 10868     2
e   7359 11329     1
e   7359 11464     1
e   7359 11695     3
e   7359 11900     1
e   7359 11904     1
e   7359 11927     1
e   7359 12147     1
e   7359 12289     5
e   7359 12483    34
e   7359 12934     2
e   7359 13019     1
e   7360 12663     6
e   7360 12725     1
e   7362  9957     1
e   7362  9972     1
e   7362 11072     1
e   7362 12587     1
e   7362 12589     1
e   7366 10266     2
e   7366 11721     1
e   7366 12214     1
e   7382  7775     3
e   7382  8150     5
e   7382 10868     8
e   7382 11163     5
e   7382 11539     1
e   7382 12483     7
e   7386 10908     1
e   7386 12673     1
e   7388  7740    12
e   7388  7892     1
e   7388  8897     1
e   7388  9088     1
e   7388 12163     1
e   7388 13121    29
e   7391  8529     7
e   7391  8992     3
e   7391  9034     1
e   7391 11136     1
e   7392  9238     1
e   7392  9482     2
e   7392  9714     1
e   7392 10865     1
e   7392 11070     1
e   7393 10636     1
e   7396 12483     3
e   7400  7541     1
e   7400  7543     4
e   7400  7948     1
e   7400  8216    10
e   7400  8245     3
e   7400  8328     4
e   7400  8870     8
e   7400  9240     1
e   7400  9718     1
e   7400 10053     2
e   7400 10308     3
e   7400 10725     1
e   7400 10892     4
e   7400 11013     4
e   7400 11065     1
e   7400 11066     1
e   7400 11163     1
e   7400 11167    16
e   7400 11258     1
e   7400 12022     7
e   7400 12039    15
e   7400 12122    11
e   7400 12141     2
e   7400 12147     2
e   7400 12261     4
e   7400 12301     5
e   7400 12483     2
e   7400 13148    13
e   7412 10053     2
e   7413  7454     3
e   7413 11248     3
e   7422  9162     1
e   7422 12483     1
e   7434  7993     1
e   7434  9385     1
e   7435 10511     1
e   7453  8560     1
e   7453 10027     1
e   7454 11248     6
e   7454 13125     2
e   7457  7622     2
e   7457  7745     6
e   7457  8261     8
e   7457  8999     6
e   7457  9385     3
e   7457  9922     1
e   7457 10545    11
e   7457 10889     1
e   7457 12483    39
e   7457 12719     3
e   7457 12962     8
e   7476  7577     2
e   7478 10511     1
e   7494 11165     1
e   7497  8773     5
e   7497 12951     6
e   7499  8531     1
e   7499 10767    11
e   7502  8060     4
e   7502 10725     2
e   7502 11904     1
e   7502 12166     1
e   7502 12946    43
e   7506  8916     3
e   7506  9192     6
e   7506 10530     1
e   7506 10732     4
e   7506 10965     2
e   7506 11065     7
e   7506 12022     6
e   7506 12122     6
e   7506 12483    12
e   7506 13148     7
e   7523  8964     1
e   7530  9421     3
e   7536  9921     8
e   7539  8996     6
e   7539 11862     1
e   7541  7543   151
e   7541  8245    96
e   7541  8650     1
e   7541  8862     1
e   7541  9409     2
e   7541  9688     2
e   7541 10774     1
e   7541 10984     6
e   7541 11464     1
e   7541 12205     1
e   7541 12910    14
e   7541 13065    21
e   7543  8245    84
e   7543  8261    26
e   7543  9801     1
e   7543 10774     3
e   7543 11864     9
e   7543 12205     2
e   7557 11916     1
e   7559  8924     1
e   7559 10040     1
e   7559 10679     1
e   7577 13136     1
e   7585 11901     6
e   7588  8196     9
e   7588  9338    16
e   7588 10102     1
e   7588 10636    98
e   7588 10715     2
e   7588 11504     1
e   7588 12483    14
e   7588 12962     2
e   7588 13219     1
e   7597  7676     1
e   7597  7870     1
e   7597 10026    30
e   7597 11398     1
e   7601  8149     1
e   7601  8529     5
e   7601  8531     1
e   7601  8996     3
e   7601  9034    12
e   7601  9467     1
e   7601 10090     1
e   7601 11825     6
e   7604 11864     1
e   7608  8150    10
e   7608  8161     4
e   7608  8194     2
e   7608  8529     2
e   7608  9375    39
e   7608 10122     1
e   7608 10636     6
e   7609  8658     1
e   7609  8667     2
e   7609  9040     1
e   7609  9147     4
e   7609 11346     1
e   7622  8151    18
e   7622 11346    16
e   7622 11619     2
e   7622 11706     2
e   7622 11825    11
e   7626  9298     2
e   7626 11472     2
e   7626 12772     2
e   7626 13224     5
e   7627  8790     1
e   7627  9791     1
e   7627 12483     1
e   7637  8650     1
e   7637 11464     1
e   7650  8146     4
e   7650  9375     6
e   7650  9831     2
e   7650 10078     2
e   7650 12261     2
e   7654  7726     1
e   7654  7984     1
e   7654 10680     5
e   7654 10785     5
e   7654 10939     1
e   7654 12305     4
e   7654 12483     1
e   7657 12483     1
e   7662  8245     3
e   7662 12153     1
e   7665  8250     1
e   7669  8531     1
e   7669 10916     2
e   7669 12123     1
e   7669 12483     2
e   7670  8529     1
e   7670  8531     2
e   7670 10188     1
e   7670 10536     1
e   7670 11250     2
e   7670 11770     1
e   7670 12483     4
e   7670 12487     1
e   7670 13003     1
e   7671  8473     1
e   7671 13148     1
e   7673  8996     1
e   7676  7754     1
e   7676  7870     1
e   7676 10858     2
e   7676 12802     4
e   7680  8470     2
e   7681  7987     1
e   7698  8755     1
e   7711 10636     1
e   7711 12298     1
e   7712 12962     3
e   7713  9212     1
e   7713  9950     2
e   7713 11901     1
e   7713 12202     2
e   7713 12483     4
e   7713 12621     2
e   7713 13144     1
e   7721 10919     1
e   7721 11050     1
e   7725  7740    21
e   7725  8146     5
e   7725  8226     4
e   7725 11695    10
e   7725 12122     1
e   7726  8245     8
e   7726  9158     1
e   7726 10215     1
e   7726 10579     1
e   7726 12122    19
e   7726 12301    14
e   7726 13148     7
e   7728 13073     3
e   7736  8618     1
e   7736 10338     1
e   7736 10781     1
e   7736 11165     1
e   7736 11346     1
e   7736 11494     1
e   7736 12123     4
e   7738  8809     5
e   7738 10493   153
e   7738 12767     1
e   7738 13148     1
e   7738 13219     1
e   7740  7948     2
e   7740  8146    10
e   7740  8225     4
e   7740  8226     4
e   7740  8529     2
e   7740  8530    29
e   7740  8870    10
e   7740  8923     5
e   7740  9158    13
e   7740  9313    24
e   7740  9375    12
e   7740  9426     2
e   7740 10053     5
e   7740 10609     2
e   7740 11115     2
e   7740 11695    11
e   7740 12122     1
e   7740 12147     3
e   7740 12261     5
e   7740 12483   342
e   7740 12910    21
e   7740 13090     4
e   7743 12289     2
e   7745  8996    23
e   7745 12117     6
e   7745 13136     6
e   7747 10491    11
e   7750  8531     1
e   7754  8996     5
e   7758 11250    24
e   7758 12259    24
e   7772  8232     1
e   7772  9004     1
e   7772  9410   144
e   7772  9709     1
e   7772 10795    22
e   7772 10842     7
e   7772 11864     8
e   7772 12079    20
e   7772 12084     4
e   7774 10026     2
e   7774 12179     3
e   7775  7778     4
e   7787  8297     1
e   7787  8996    11
e   7787  9158     9
e   7787 10026     6
e   7787 10215     1
e   7787 11825     1
e   7787 12122    10
e   7806 10982     1
e   7806 11862     1
e   7814  8530     3
e   7814  9158     1
e   7814  9210     3
e   7814 10026    24
e   7814 12697     7
e   7814 13148    15
e   7815 10026     6
e   7815 11646     3
e   7815 12483    15
e   7819  8444     1
e   7819  8499     1
e   7819 11563     1
e   7819 11968     1
e   7828 12483    13
e   7843  9806     1
e   7846  8291     1
e   7846  8531     1
e   7846 11250     1
e   7846 12261     3
e   7862 11900     1
e   7862 11927     9
e   7862 12483     9
e   7874  8809     2
e   7874  9772     1
e   7874 10440     2
e   7892  8996     2
e   7892  9158     9
e   7892  9385     1
e   7892 10938    15
e   7892 12150     1
e   7892 12454     2
e   7892 12483     1
e   7899  7948    16
e   7899  8245    17
e   7899 13148     1
e   7915 11627     2
e   7916  8397     1
e   7918 11889     1
e   7925  8071     5
e   7925  8150     1
e   7925  8529     3
e   7925  8645     1
e   7925 11017     4
e   7925 11966     1
e   7925 12910     2
e   7945 11871     3
e   7948  8225     2
e   7948  8245     6
e   7948  9210     4
e   7948 10125     2
e   7948 10266     1
e   7948 11163     1
e   7948 11352     1
e   7948 11431     3
e   7948 12122     5
e   7948 12261    56
e   7948 12301     4
e   7948 12329     6
e   7948 12483     4
e   7948 12931     2
e   7948 12962    25
e   7948 12965     6
e   7948 13134     5
e   7948 13148     9
e   7971  8158     1
e   7976  8106     1
e   7981 10266     1
e   7981 10342     2
e   7981 11163     2
e   7984  8150    11
e   7984 10939     1
e   7984 11122     1
e   7984 11346     1
e   7984 11900     1
e   7984 12261     1
e   7984 12483     1
e   7984 12767     1
e   7984 13144     1
e   7991 12530     6
e   7992  9034     9
e   7992  9337     9
e   7992 10323    35
e   7992 11757    57
e   7992 12261     1
e   7993  8296     1
e   7996  8235     1
e   7996  8559     4
e   7996  9375     4
e   8002  9385     7
e   8002 12910     2
e   8014 12873     1
e   8025  8794    20
e   8055  9799     5
e   8060  8146     2
e   8066  8774     2
e   8066  9104     1
e   8066 10192     1
e   8071  8240     1
e   8071 11966     5
e   8075  9231     3
e   8088 11864     4
e   8115  9986     1
e   8115 10530     1
e   8115 13216     1
e   8121  8658     1
e   8121  9270     1
e   8121 11646    11
e   8121 11904     1
e   8121 12011     1
e   8133  8781     1
e   8133  8992     1
e   8133 11186     1
e   8133 11248     2
e   8133 11250     1
e   8133 11862     1
e   8133 12261     1
e   8133 12979     1
e   8146  8226     4
e   8146  8245     2
e   8146  8291     1
e   8146  8435     5
e   8146  8733     2
e   8146  8775     5
e   8146  8996    14
e   8146  9375    41
e   8146 10636    10
e   8146 10858     2
e   8146 10908     1
e   8146 10982     2
e   8146 11159     1
e   8146 11183     2
e   8146 11220     2
e   8146 11352     2
e   8146 11710     8
e   8146 11743     2
e   8146 11862     4
e   8146 11901    11
e   8146 11904     9
e   8146 12180     2
e   8146 12261    16
e   8146 12910     7
e   8146 12931     3
e   8146 12940     9
e   8146 13028     4
e   8146 13144    19
e   8149 10090     1
e   8149 10725     1
e   8150  9814    15
e   8150 10090     4
e   8150 10328     1
e   8150 10636   115
e   8150 10795     1
e   8150 11473     2
e   8150 11825    12
e   8150 12084     2
e   8150 12149     9
e   8150 12910    12
e   8151 11346     2
e   8151 11464     1
e   8158  9902     1
e   8159 11861     1
e   8169 12447     1
e   8171  8261     1
e   8172  8490     3
e   8172  8964     1
e   8176  9111     2
e   8176  9824     9
e   8176 10848     5
e   8176 11248     4
e   8176 11396     2
e   8176 12483    19
e   8176 13216     3
e   8189 12483     1
e   8193  8529     3
e   8193  8862     4
e   8193  8996     4
e   8193  9250     2
e   8193 10211     1
e   8193 10265     3
e   8193 10632     1
e   8193 11464     2
e   8193 12122     6
e   8194  8538     4
e   8194  8565     7
e   8194  8775     2
e   8194  9230     1
e   8194  9375     1
e   8194 10636     1
e   8194 11365     1
e   8194 11431     4
e   8194 12084     1
e   8194 12483     3
e   8194 12910     2
e   8196  9337     4
e   8196  9375    18
e   8196 10027     3
e   8196 10636     3
e   8196 11360     2
e   8200  8531     1
e   8200 12327     1
e   8215  8794    35
e   8215 11757     6
e   8217  9878     1
e   8217 10216     1
e   8225  8529     3
e   8225 12483     6
e   8226  8992     7
e   8227 10916     1
e   8228 12844     1
e   8228 13136     1
e   8232  9410     1
e   8232 10125     1
e   8232 11864     1
e   8235  8750     1
e   8235  8996     3
e   8235  9158     1
e   8235 11858     2
e   8235 12175     1
e   8240 10090     2
e   8243  8245    26
e   8243  8253    11
e   8243  8397     1
e   8243  8856     1
e   8243 10445     2
e   8243 10530     5
e   8243 11190     1
e   8243 11473     1
e   8245  8397     1
e   8245  8529    17
e   8245  8531    30
e   8245  8580     1
e   8245  8916     4
e   8245  8988    12
e   8245  8992   165
e   8245  9125     1
e   8245  9158    57
e   8245  9385     6
e   8245  9409     1
e   8245  9921     2
e   8245 10026     6
e   8245 10062     1
e   8245 10164     2
e   8245 10607     4
e   8245 10725     5
e   8245 10732     3
e   8245 10774     1
e   8245 10978     2
e   8245 11018     5
e   8245 11065     6
e   8245 11163     4
e   8245 11248     3
e   8245 11356     8
e   8245 11417    31
e   8245 11464     2
e   8245 11795     5
e   8245 11862     9
e   8245 11900     7
e   8245 11927     1
e   8245 11928     1
e   8245 11966    11
e   8245 12122   103
e   8245 12141    14
e   8245 12147     2
e   8245 12153     1
e   8245 12261    28
e   8245 12271     2
e   8245 12301    54
e   8245 12306     3
e   8245 12334     4
e   8245 12433     1
e   8245 12483     6
e   8245 12509     2
e   8245 12706     1
e   8245 12844     1
e   8245 12859     1
e   8245 12910   542
e   8245 12928     3
e   8245 12989     5
e   8245 13006     4
e   8245 13136    15
e   8245 13148   360
e   8245 13206     8
e   8253  8996     1
e   8253 10445     6
e   8261  8291     2
e   8261  8658     8
e   8261  8996     2
e   8261  9157     5
e   8261 11862     9
e   8261 12007     1
e   8261 13150     1
e   8264 10027     1
e   8264 11339     1
e   8264 11485     1
e   8264 12998     5
e   8276 12483     1
e   8291  9375    14
e   8291 10122     1
e   8291 11013    16
e   8291 12261    30
e   8296 11710     1
e   8296 11965     1
e   8296 12415     1
e   8316  9158     4
e   8316 13210     1
e   8334 10040     1
e   8334 12919     1
e   8387 10122     3
e   8387 10346     1
e   8387 12649     1
e   8392 10625    29
e   8392 12180    29
e   8392 12261     5
e   8394  8529     3
e   8394  9158    17
e   8394 10916     6
e   8394 11163     5
e   8394 12122    49
e   8394 12772     1
e   8395 10725     1
e   8397  8992     7
e   8397  9158     1
e   8397 10087     1
e   8397 12122     1
e   8397 12772    18
e   8397 13134     2
e   8403  8955     1
e   8428 13148     1
e   8435  9157     4
e   8435  9313    36
e   8435 10636    11
e   8435 10982     1
e   8435 11453     7
e   8444  8531    12
e   8444  8996    48
e   8444  9034     6
e   8444 10027     3
e   8444 10636     6
e   8444 11204     4
e   8444 11858     4
e   8444 11904     1
e   8444 11966     9
e   8444 12103    18
e   8444 12205     7
e   8444 12554     7
e   8449  8790     1
e   8449  8932     2
e   8449 10584     1
e   8449 12807     2
e   8455 11356     2
e   8455 11862     4
e   8462 10729     2
e   8470 10299     2
e   8490 12820     3
e   8500 10705     4
e   8500 12575     5
e   8500 13003     4
e   8503  8809     3
e   8503 11899     4
e   8503 12575     1
e   8503 13003     3
e   8509 12609     2
e   8517 10033     2
e   8517 10625    12
e   8517 11304    15
e   8517 11346    12
e   8517 12855     1
e   8517 12934    11
e   8517 13028    11
e   8528  9326     3
e   8528  9806     1
e   8528 11701     1
e   8529  8732     2
e   8529  8766     3
e   8529  8780     1
e   8529  8870     6
e   8529  8992     8
e   8529  8996    18
e   8529  9034     2
e   8529  9088     2
e   8529  9111     3
e   8529  9362     1
e   8529  9387     4
e   8529 10328     6
e   8529 10530     3
e   8529 10636    14
e   8529 10947     1
e   8529 11018     1
e   8529 11313     2
e   8529 11346     6
e   8529 11619     5
e   8529 11960     2
e   8529 11966     2
e   8529 12084    10
e   8529 12122     5
e   8529 12483    28
e   8529 12635     2
e   8529 13134     9
e   8529 13136    26
e   8529 13144    20
e   8529 13148     5
e   8529 13216     1
e   8530  8988     1
e   8530  8992    12
e   8530  9210   100
e   8530  9755     1
e   8530 10053     7
e   8530 10636    10
e   8530 11321     7
e   8530 11346     5
e   8530 11510     2
e   8530 11790     5
e   8530 12483    17
e   8530 12673     1
e   8531  8650     2
e   8531  8670     2
e   8531  8824     1
e   8531  8870     4
e   8531  8992    34
e   8531  9158    11
e   8531  9375    23
e   8531  9471     3
e   8531  9677    13
e   8531 10026    11
e   8531 10091     4
e   8531 10125    28
e   8531 10445     3
e   8531 10607     1
e   8531 10636    18
e   8531 10683    53
e   8531 10716     1
e   8531 10916     1
e   8531 10928     1
e   8531 11208     8
e   8531 11346    49
e   8531 11356     1
e   8531 11464     1
e   8531 11478     3
e   8531 11862     2
e   8531 11864    58
e   8531 11916     1
e   8531 11966     2
e   8531 11968     7
e   8531 12064    26
e   8531 12084    36
e   8531 12255     2
e   8531 12261    14
e   8531 12483   367
e   8531 13003     1
e   8531 13028    17
e   8531 13055     1
e   8531 13133     8
e   8531 13148    16
e   8538  9375     3
e   8538 10381     3
e   8541  8999     8
e   8541  9129     2
e   8541  9167     3
e   8541  9405    18
e   8541 12512     1
e   8549  8996     5
e   8550  9385     1
e   8550 10106     1
e   8550 10860     1
e   8550 11436     1
e   8559  8992     2
e   8559 11119     5
e   8559 11840     9
e   8559 11858     1
e   8559 11864     2
e   8559 12989     1
e   8559 13055     6
e   8560 10027     1
e   8565  8725     4
e   8565 10381     4
e   8580 12122     1
e   8580 12301     1
e   8580 13148     3
e   8582 12122     4
e   8583 12103     1
e   8600 11602    10
e   8600 12946     1
e   8600 13144    11
e   8607  9568     2
e   8607 10732     1
e   8607 11101     3
e   8614 12909     1
e   8615  8870     8
e   8615 10053    23
e   8615 10102     5
e   8615 10292     1
e   8615 10716     2
e   8615 11204    59
e   8615 11647     2
e   8615 13011     1
e   8629  9158     3
e   8629 10916     4
e   8630 10644     1
e   8645 11591     1
e   8650  9147     4
e   8650  9210     1
e   8650 11464     1
e   8650 13144     3
e   8650 13148     1
e   8652  8996    13
e   8658  8897     1
e   8658  9270     1
e   8658 10040     2
e   8658 10716     1
e   8658 11346     6
e   8658 11646     5
e   8658 11900     2
e   8658 11904    34
e   8658 12011     3
e   8658 12483    20
e   8667  9147     2
e   8670 12867     4
e   8673 10040     1
e   8673 10679     6
e   8673 12613     4
e   8677 10491     3
e   8677 13134     1
e   8696 10026     1
e   8699 12875     4
e   8720  9021     1
e   8725  9141     2
e   8725 10381     4
e   8725 11162     1
e   8725 13144     6
e   8733 12261     1
e   8748  9158     1
e   8748 12261     1
e   8750 11858     1
e   8764  9946     2
e   8766  9157     1
e   8766 10401     7
e   8766 10631     3
e   8766 11944     5
e   8773  9467     1
e   8773 11784     1
e   8773 12951     5
e   8774  9104     1
e   8774 10192     1
e   8775  9230     1
e   8775  9375     2
e   8775 11900     3
e   8775 12261     1
e   8775 12910     2
e   8775 13028     1
e   8780 12153     1
e   8781 10871     2
e   8781 11267     1
e   8781 11650    18
e   8781 12022     2
e   8784  8992     5
e   8784  9926     5
e   8794 11757    38
e   8798  9387    27
e   8808  9698     1
e   8809  8996    14
e   8809  9212     1
e   8809  9241     1
e   8809  9385    21
e   8809  9698     1
e   8809  9772     1
e   8809  9912     6
e   8809 10031     1
e   8809 10091     2
e   8809 10774     1
e   8809 11899     2
e   8809 12483     3
e   8809 12575    19
e   8809 13003     2
e   8809 13210    31
e   8809 13219     9
e   8809 13254     2
e   8813 11900     4
e   8818 11643     1
e   8824 10158     1
e   8827  8845     6
e   8827 10026     1
e   8827 10530     5
e   8827 11269     2
e   8827 12227     6
e   8827 12776     1
e   8829  8968     1
e   8829 12117     1
e   8829 12910     1
e   8830 10680     1
e   8830 12123     2
e   8830 13136     1
e   8834 10855     5
e   8837 11089     1
e   8837 13134     2
e   8845 12180     1
e   8856 11823     5
e   8861 11504     1
e   8862 10978     2
e   8862 11932    26
e   8862 12867    10
e   8862 12924     2
e   8863  8992     6
e   8863 11636     5
e   8863 12673     2
e   8865  9937     1
e   8870  8923     4
e   8870  8988     4
e   8870  8992    10
e   8870  9158     1
e   8870  9967     1
e   8870 11647     2
e   8870 11900     3
e   8870 12122     5
e   8870 12261     4
e   8870 13144    16
e   8885  9409     3
e   8885 10040     2
e   8894 11916     1
e   8894 11963     1
e   8897  9120     9
e   8897  9158    73
e   8897  9718     2
e   8897  9927     1
e   8897 10277     1
e   8897 10445     1
e   8897 10636     7
e   8897 10700     1
e   8897 11151     1
e   8897 11563     1
e   8897 12103     1
e   8897 12478     5
e   8897 12483     4
e   8897 12603     3
e   8897 13148     3
e   8904  8996     1
e   8904  9380     1
e   8904 11563     1
e   8916 10617     1
e   8916 12931     3
e   8916 12934     2
e   8922 10889     1
e   8923  9034     1
e   8923  9210     8
e   8923 10445     1
e   8923 10636     6
e   8923 10919     1
e   8923 12673     1
e   8923 13136     1
e   8929  9235    10
e   8929 11500     1
e   8929 11901     1
e   8929 13060     1
e   8932 10266     2
e   8932 12934     2
e   8935  8996     2
e   8935  9088     5
e   8935 10636     1
e   8935 11305     1
e   8935 12293     1
e   8936 12483     1
e   8950 10705     3
e   8950 11763    11
e   8950 12767     3
e   8959 12483     1
e   8964  8996     6
e   8964 10436     6
e   8964 11111    18
e   8964 11115     1
e   8964 11478     1
e   8964 11927     5
e   8964 12261     1
e   8964 12483    13
e   8964 12659     1
e   8964 13150     1
e   8964 13216     1
e   8968 10680     4
e   8968 10919     1
e   8968 11050     1
e   8968 12137     1
e   8968 12147     1
e   8968 12910     1
e   8968 12934     1
e   8968 13028     2
e   8987 11356     4
e   8988  9141    10
e   8988  9158    57
e   8988  9210     4
e   8988 10026     1
e   8988 10170     9
e   8988 10781     7
e   8988 11287     2
e   8988 11346     6
e   8988 11356     2
e   8988 12066     9
e   8988 12261     6
e   8988 12512     3
e   8988 13006    46
e   8992  8996    65
e   8992  9158   114
e   8992  9255     4
e   8992  9375     9
e   8992  9387     4
e   8992  9894     2
e   8992  9926     5
e   8992 10266     2
e   8992 10308     5
e   8992 10607     6
e   8992 10609     2
e   8992 10636     5
e   8992 10683    13
e   8992 11059     1
e   8992 11065     3
e   8992 11067     1
e   8992 11248    25
e   8992 11539     2
e   8992 11864     7
e   8992 11966     6
e   8992 12022     9
e   8992 12122    46
e   8992 12227     1
e   8992 12261    49
e   8992 12483    36
e   8992 12772     6
e   8992 12910   211
e   8992 13028    20
e   8992 13110     2
e   8992 13121     6
e   8992 13125     7
e   8992 13144    16
e   8992 13148   430
e   8996  9034     2
e   8996  9088     3
e   8996  9158    35
e   8996  9205     5
e   8996  9231     4
e   8996  9375    32
e   8996  9453     5
e   8996  9496     4
e   8996  9564     1
e   8996  9568     3
e   8996  9610     1
e   8996  9806     2
e   8996  9826     4
e   8996  9841     1
e   8996 10026    23
e   8996 10090     7
e   8996 10176     9
e   8996 10308    20
e   8996 10445     4
e   8996 10511     6
e   8996 10530    13
e   8996 10536     3
e   8996 10615     1
e   8996 10786     2
e   8996 10919     4
e   8996 11372     6
e   8996 11464    18
e   8996 11473     3
e   8996 11563     5
e   8996 11765     1
e   8996 11787     7
e   8996 11862     5
e   8996 11896     2
e   8996 11897     7
e   8996 11901     7
e   8996 11966   117
e   8996 11993     4
e   8996 12084     2
e   8996 12103    32
e   8996 12123     6
e   8996 12141     3
e   8996 12205     2
e   8996 12261    19
e   8996 12301    19
e   8996 12451     1
e   8996 12476     2
e   8996 12483   104
e   8996 12875    14
e   8996 12910    83
e   8996 12919     2
e   8996 12931     2
e   8996 12934     5
e   8996 12941     1
e   8996 13026     1
e   8996 13028     3
e   8996 13041     3
e   8996 13073     3
e   8996 13083     5
e   8996 13121     7
e   8996 13134    31
e   8996 13135     2
e   8996 13144    21
e   8996 13148    54
e   8999  9405     4
e   9001 12483     1
e   9004 10842     1
e   9007 10580     1
e   9007 11947     1
e   9021  9385     1
e   9021 11901     2
e   9030  9088     7
e   9030 11744     1
e   9031 10636     3
e   9034  9120     1
e   9034  9210     2
e   9034 10053     2
e   9034 10098     9
e   9034 10397     1
e   9034 10636    11
e   9034 10680     1
e   9034 12468     2
e   9035 10636     1
e   9040 12230     1
e   9054  9210     1
e   9054 11248     3
e   9078 12786     1
e   9088  9568     2
e   9088 10725     3
e   9088 12141     8
e   9088 13121     1
e   9093  9104     1
e   9094 10125     2
e   9097 13165     1
e   9098  9947     1
e   9098 11295     1
e   9104  9375     2
e   9104  9455     1
e   9104 10192     1
e   9104 11862     2
e   9104 12767     1
e   9111  9824     3
e   9111 11248     2
e   9111 11396     3
e   9120 11840     1
e   9120 12153    28
e   9120 12709     2
e   9125 11966     6
e   9129  9167     2
e   9135 10265     1
e   9140 10613     2
e   9140 11352     1
e   9140 12261     1
e   9140 12483     2
e   9141  9158     8
e   9141 10445     1
e   9141 12910     2
e   9147  9157     6
e   9147 13028     2
e   9151  9210     1
e   9151 12673     1
e   9157 10087     1
e   9157 11453     8
e   9157 12022     3
e   9157 12483    31
e   9158  9189     7
e   9158  9313     1
e   9158  9375     6
e   9158  9471     2
e   9158  9814     1
e   9158 10026     8
e   9158 10277     1
e   9158 10530     6
e   9158 10615     3
e   9158 10732     1
e   9158 10916     4
e   9158 11013     5
e   9158 11065     1
e   9158 11162     1
e   9158 11163    15
e   9158 11167     3
e   9158 11183     1
e   9158 11340     3
e   9158 11356     4
e   9158 11475     1
e   9158 11862     1
e   9158 11904     3
e   9158 11966     3
e   9158 12022     6
e   9158 12056     1
e   9158 12122    20
e   9158 12178     2
e   9158 12261    37
e   9158 12301    43
e   9158 12341     1
e   9158 12346     1
e   9158 12478     4
e   9158 12483   101
e   9158 12512     6
e   9158 12725     5
e   9158 12797     2
e   9158 12875    10
e   9158 12896     2
e   9158 12910    13
e   9158 13003     2
e   9158 13006    22
e   9158 13021     1
e   9158 13026     4
e   9158 13133     2
e   9158 13148   118
e   9158 13213     2
e   9163  9166     1
e   9163  9878     1
e   9172 12022     2
e   9187 12289     1
e   9187 12483    12
e   9189 12301     4
e   9192 10195     1
e   9192 11065    14
e   9192 11945     1
e   9205 10928     1
e   9205 11396     2
e   9205 13144     5
e   9209 11765     6
e   9210  9400     1
e   9210 10053     2
e   9210 10623     4
e   9210 10636     7
e   9210 11162    10
e   9210 11204     3
e   9210 11248    30
e   9210 11346    14
e   9210 11436     1
e   9210 11790     5
e   9210 12123     4
e   9210 12255     7
e   9210 12411     1
e   9210 12483    14
e   9210 12673     1
e   9210 12758     1
e   9210 12910     7
e   9210 13028     1
e   9210 13224     5
e   9211 10725     1
e   9211 13144     1
e   9212  9921     1
e   9212 10101     4
e   9212 11795     1
e   9212 11890     2
e   9212 12483    35
e   9218 11862     1
e   9218 12230     1
e   9218 12483     5
e   9218 12910     4
e   9219  9589     4
e   9219 11490     1
e   9219 12483     9
e   9219 12587     1
e   9221  9688     1
e   9221 11584     1
e   9230 10026     2
e   9237 11504     1
e   9238 10865     1
e   9238 11070     1
e   9238 12117     2
e   9240 12122     1
e   9241 10697     1
e   9250 10839     2
e   9255 11494     2
e   9263 10633     2
e   9263 11743     1
e   9263 13028     2
e   9270 10110    15
e   9270 11646     2
e   9270 11904    13
e   9270 12011     1
e   9270 12483    33
e   9296 11795    11
e   9298  9313     3
e   9298 10205    29
e   9298 11472     2
e   9298 12772    19
e   9298 12910    10
e   9304 11304     3
e   9312 10613   116
e   9312 12910    11
e   9313 10609     2
e   9313 10680     2
e   9313 11695    18
e   9313 12261     2
e   9313 12483    22
e   9313 12910     4
e   9313 12944     3
e   9326  9375     4
e   9326 10725    15
e   9326 12725     7
e   9337  9375     3
e   9337  9504     2
e   9337  9557     3
e   9337 10636    25
e   9341  9867     1
e   9357 10026     5
e   9362 10947     1
e   9362 11183     1
e   9375  9386     4
e   9375  9455     1
e   9375  9568    13
e   9375  9979     7
e   9375 10027    19
e   9375 10062     1
e   9375 10122     2
e   9375 10381     1
e   9375 10530     5
e   9375 10603     1
e   9375 10636    16
e   9375 10732     3
e   9375 10858     4
e   9375 10871     2
e   9375 10931     7
e   9375 11067     1
e   9375 11133     3
e   9375 11220    26
e   9375 11248     9
e   9375 11352    25
e   9375 11385     3
e   9375 11392     3
e   9375 11500     1
e   9375 11861    14
e   9375 11864    31
e   9375 11900     6
e   9375 11901    31
e   9375 11904    17
e   9375 11966    14
e   9375 11968    14
e   9375 12022    24
e   9375 12111     5
e   9375 12230     8
e   9375 12249     1
e   9375 12261    41
e   9375 12483   108
e   9375 12545     1
e   9375 12567     1
e   9375 12587     5
e   9375 12725     2
e   9375 12785    24
