c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     62137
e  10027 11485     1
e  10027 11757     6
e  10027 11763     2
e  10027 11864   249
e  10027 11901     2
e  10027 12001     7
e  10027 12261     6
e  10027 12483    12
e  10027 12693     1
e  10027 12728     1
e  10027 12910     4
e  10027 12962     8
e  10027 13006     2
e  10027 13028    11
e  10027 13119     3
e  10027 13136     1
e  10027 13210     2
e  10028 10725     1
e  10032 12306     1
e  10032 12474     1
e  10035 11896     1
e  10036 10965     9
e  10036 12480     2
e  10036 12483    11
e  10036 12962     2
e  10039 10111     1
e  10039 11172    18
e  10039 11899     1
e  10039 12261     1
e  10039 12483     3
e  10039 12603     1
e  10040 10164     2
e  10040 10463     2
e  10040 10677    18
e  10040 10679    25
e  10040 10801     1
e  10040 11162     2
e  10040 11612     1
e  10040 11916    10
e  10040 12210    10
e  10040 12509     1
e  10040 12613     1
e  10040 12875     1
e  10040 12930     1
e  10040 12963     3
e  10045 10497     1
e  10045 10686     1
e  10045 10687     2
e  10046 10090     9
e  10046 11757     3
e  10046 12261     2
e  10046 12284     2
e  10046 12483    28
e  10046 12603     3
e  10046 12898     1
e  10046 13028     4
e  10047 13216     1
e  10048 10077     5
e  10048 10636     3
e  10048 12111     2
e  10048 12483     1
e  10048 12875     2
e  10048 13028     1
e  10051 11321     2
e  10053 10308     5
e  10053 10321     2
e  10053 10328     1
e  10053 10530     7
e  10053 10547     2
e  10053 10603    19
e  10053 10636     1
e  10053 10713     2
e  10053 10821     2
e  10053 10982     2
e  10053 11049     1
e  10053 11091     1
e  10053 11204     4
e  10053 11238     1
e  10053 11356     1
e  10053 11612     1
e  10053 11643     3
e  10053 11825    37
e  10053 11871     2
e  10053 11900     2
e  10053 11966     3
e  10053 11968     1
e  10053 12001     4
e  10053 12022     3
e  10053 12122     3
e  10053 12305     5
e  10053 12322     1
e  10053 12483     2
e  10053 12583     4
e  10053 12785     1
e  10053 12953     1
e  10053 12962    12
e  10053 13078     3
e  10053 13133     4
e  10053 13134     5
e  10053 13136   119
e  10053 13148     7
e  10053 13290     2
e  10054 10308     1
e  10054 10591     1
e  10054 10603     3
e  10054 10605     1
e  10054 10680     1
e  10054 11055     1
e  10054 11494     1
e  10054 11589     2
e  10054 11643    14
e  10054 11862     2
e  10054 11966     2
e  10054 12001     1
e  10054 12022     1
e  10054 12074     1
e  10054 12122     2
e  10054 12244     1
e  10054 12746     2
e  10054 12785     3
e  10054 12910     1
e  10054 12953     3
e  10054 12962     2
e  10054 13073     1
e  10054 13134     1
e  10054 13148     4
e  10055 10725     3
e  10055 10948     1
e  10055 11205     1
e  10055 11318     1
e  10055 12509     2
e  10056 12978     1
e  10058 10347     2
e  10058 11710     1
e  10058 12483     2
e  10058 12496     2
e  10058 13216     1
e  10059 10488     1
e  10059 10982     3
e  10059 11453     6
e  10059 11611     1
e  10059 11873     2
e  10059 11900     1
e  10059 11966     2
e  10059 12240    16
e  10059 12633     1
e  10059 13144     2
e  10060 10328     8
e  10060 10636     2
e  10060 11479     3
e  10060 11966     6
e  10060 12875     2
e  10062 11065     1
e  10062 11584     1
e  10062 12820     3
e  10064 10215     1
e  10064 10491     1
e  10064 10641     1
e  10064 11163     3
e  10064 11201     1
e  10064 11305     1
e  10064 11346     2
e  10064 11586     1
e  10064 11613     3
e  10064 11629     1
e  10064 11897     4
e  10064 12038     1
e  10064 12153     1
e  10064 12483     5
e  10064 12587     3
e  10064 12673     2
e  10064 12834     2
e  10064 12875     2
e  10064 12934     1
e  10064 13006     2
e  10064 13216     1
e  10069 10928     2
e  10069 11101     1
e  10069 11238     1
e  10070 12483     1
e  10072 10416     1
e  10073 10497     1
e  10073 11581     1
e  10073 12483     1
e  10073 12603     1
e  10074 10491     1
e  10074 10497     2
e  10074 11901     1
e  10074 12603     1
e  10075 13083     3
e  10077 10488     2
e  10077 10511     1
e  10077 10631     3
e  10077 10636     6
e  10077 10677     8
e  10077 10889     4
e  10077 10948     1
e  10077 10953     1
e  10077 11475     1
e  10077 11757     1
e  10077 11900     1
e  10077 11901     4
e  10077 11904     2
e  10077 12255     1
e  10077 12334    20
e  10077 12381     2
e  10077 12480     4
e  10077 12604    11
e  10077 12812     2
e  10077 12814     5
e  10077 12875    10
e  10078 10130     2
e  10078 10268     1
e  10078 11372     2
e  10078 11901     2
e  10078 11910     1
e  10078 12022     7
e  10078 12483     3
e  10078 12542     5
e  10078 13028     2
e  10079 10593     2
e  10079 10794     1
e  10079 10827     1
e  10079 11000     2
e  10079 11098     2
e  10079 12483     1
e  10079 12681     1
e  10079 12867     1
e  10079 13082     1
e  10079 13144     1
e  10079 13305     1
e  10081 10702     2
e  10081 11457     1
e  10081 11532     1
e  10081 11612     1
e  10081 11901     5
e  10081 12137     1
e  10081 12483     2
e  10081 12940     1
e  10084 10928     1
e  10084 10938     1
e  10084 11346     1
e  10084 11966     1
e  10084 12649     1
e  10087 10679     1
e  10087 11385     1
e  10087 11611     1
e  10087 12261     1
e  10087 12483     3
e  10087 12530     1
e  10087 12934     1
e  10087 12963     1
e  10087 13134     1
e  10088 11478     3
e  10088 12186     3
e  10088 12483     3
e  10090 10436     6
e  10090 10488     1
e  10090 10613     1
e  10090 10679     1
e  10090 10680     4
e  10090 10683     2
e  10090 10688     1
e  10090 10703     8
e  10090 10705     3
e  10090 10797     3
e  10090 10958     1
e  10090 10965    12
e  10090 10982     4
e  10090 11155     2
e  10090 11208     2
e  10090 11211     1
e  10090 11220     1
e  10090 11325     1
e  10090 11403     1
e  10090 11478     8
e  10090 11490     1
e  10090 11563     3
e  10090 11612     2
e  10090 11653     1
e  10090 11701     2
e  10090 11757    10
e  10090 11825     5
e  10090 11842     1
e  10090 11889     1
e  10090 11900     2
e  10090 11901    11
e  10090 11904     4
e  10090 11927     1
e  10090 11968     2
e  10090 12001     3
e  10090 12022     4
e  10090 12051     1
e  10090 12111     2
e  10090 12261     7
e  10090 12334     1
e  10090 12483    43
e  10090 12496     4
e  10090 12723     1
e  10090 12910     3
e  10090 12934     1
e  10090 12963    11
e  10090 13028     3
e  10090 13098     1
e  10090 13144     2
e  10090 13150     2
e  10090 13178     1
e  10091 10176     1
e  10091 10562     2
e  10091 10705     6
e  10091 11117     2
e  10091 11900     1
e  10091 11901     3
e  10091 12483     5
e  10092 11612     1
e  10092 12934     1
e  10093 11513     1
e  10093 11944     3
e  10093 12289     1
e  10093 13110     1
e  10093 13144    23
e  10094 10107     1
e  10094 10865     4
e  10094 11163     2
e  10094 11356     1
e  10094 11436     1
e  10094 11540     1
e  10094 11593     1
e  10094 11721     1
e  10094 11743     2
e  10094 12115     2
e  10094 12143     4
e  10094 13136     8
e  10094 13144     2
e  10095 10725     1
e  10096 10511     2
e  10096 11901     2
e  10096 12483     2
e  10096 12603     2
e  10096 12910     3
e  10097 11304     2
e  10097 12186     1
e  10097 13305     2
e  10098 11183     1
e  10098 11346     1
e  10098 11871     1
e  10098 12015     2
e  10098 12141     2
e  10098 12946     1
e  10101 10387     2
e  10101 11154     2
e  10101 11356     1
e  10101 11563     1
e  10101 12115     1
e  10101 12783     1
e  10101 13216     2
e  10101 13245     2
e  10102 10613     1
e  10102 10725     3
e  10102 11710     4
e  10102 12030     1
e  10102 12141     5
e  10103 10450     1
e  10103 10536     5
e  10103 10625     1
e  10103 10725     4
e  10103 11352     2
e  10103 11417     2
e  10103 12141     7
e  10103 12180     1
e  10106 10860     2
e  10106 10865     2
e  10106 11321     2
e  10106 11436     3
e  10107 11927     1
e  10107 12483     1
e  10107 13144     1
e  10108 11944     1
e  10110 10197     4
e  10110 10644     4
e  10110 11195     2
e  10110 11219     2
e  10110 11346     1
e  10110 11392     1
e  10110 11478     3
e  10110 11612     5
e  10110 11795     6
e  10110 11900     2
e  10110 11901     1
e  10110 11904     2
e  10110 11927     1
e  10110 11968     5
e  10110 12261     3
e  10110 12381     5
e  10110 12483    41
e  10110 12496     5
e  10110 12530     1
e  10110 12783     1
e  10110 12814    10
e  10110 12875     1
e  10110 12883     1
e  10110 12910     2
e  10110 12963    13
e  10110 13047     1
e  10111 10197     1
e  10111 11478    21
e  10111 11899     5
e  10111 12483    13
e  10111 12910     2
e  10116 10319     4
e  10116 10614     2
e  10116 11589     2
e  10116 12000     1
e  10116 12084     2
e  10116 12966     2
e  10116 13048     1
e  10117 12001     1
e  10118 10493     2
e  10118 11546     2
e  10118 11757     5
e  10118 12470     1
e  10118 12483     9
e  10118 12963     1
e  10118 13248     2
e  10120 12963     1
e  10122 10401     1
e  10122 10530     1
e  10122 10607     2
e  10122 10671     1
e  10122 10732     1
e  10122 10906     1
e  10122 10928     3
e  10122 11223     1
e  10122 11238     1
e  10122 11340     1
e  10122 11612     1
e  10122 11697     1
e  10122 11901     1
e  10122 12261     1
e  10122 12483     5
e  10122 12496     1
e  10122 12530     1
e  10122 12648     1
e  10122 12744     1
e  10122 12910    14
e  10122 12962     2
e  10122 13028     6
e  10122 13134     1
e  10122 13136     2
e  10125 10323     1
e  10125 10432     1
e  10125 10530     4
e  10125 10644     2
e  10125 10769     1
e  10125 10916     1
e  10125 11162     3
e  10125 11167     2
e  10125 11216     3
e  10125 11248     3
e  10125 11352     3
e  10125 11464     1
e  10125 11473     2
e  10125 11589     3
e  10125 11858    13
e  10125 11862     8
e  10125 11864   311
e  10125 11901     2
e  10125 11904     3
e  10125 12141     1
e  10125 12182     1
e  10125 12261     4
e  10125 12345     2
e  10125 12423     2
e  10125 12480     2
e  10125 12483    15
e  10125 12663     1
e  10125 12962     8
e  10125 13125     2
e  10125 13136     1
e  10125 13298     2
e  10127 12706     1
e  10130 10644     2
e  10130 10688     2
e  10130 10715     1
e  10130 10851     1
e  10130 11478     3
e  10130 11589     1
e  10130 11900     1
e  10130 11927     1
e  10130 12001     2
e  10130 12032     1
e  10130 12261     3
e  10130 12483    10
e  10130 12725     2
e  10130 12814     6
e  10130 12875     1
e  10130 12910     5
e  10130 13119     2
e  10130 13170     1
e  10131 10889     2
e  10131 12147     1
e  10131 12389     1
e  10131 12483     1
e  10131 12963     2
e  10131 13216     2
e  10136 11304     1
e  10136 11639     1
e  10136 11790     1
e  10136 11900     1
e  10136 13213     1
e  10138 10615     1
e  10138 11320     1
e  10140 13219     2
e  10141 10625     1
e  10141 12114     1
e  10141 12485     1
e  10142 11352     1
e  10142 13121     1
e  10143 12261     1
e  10144 11782     1
e  10144 11901     1
e  10144 12141     1
e  10144 12875     1
e  10147 12874     1
e  10148 11248     1
e  10150 11498     1
e  10150 11589     1
e  10150 11612     1
e  10150 12111     1
e  10150 12736     1
e  10150 12875     1
e  10154 10346     1
e  10155 11248    10
e  10155 12261     1
e  10156 10816     1
e  10156 13026     2
e  10159 10636    28
e  10159 11757     1
e  10159 11972     1
e  10159 13028     1
e  10160 13144     6
e  10161 10488     1
e  10161 10625     8
e  10161 10679     8
e  10161 10815    14
e  10161 11248    21
e  10161 11250     1
e  10161 11346     8
e  10161 11417     6
e  10161 11757     1
e  10161 12483     1
e  10161 13012     1
e  10162 12719     1
e  10164 10463     2
e  10164 10679     2
e  10164 11248     2
e  10164 13206     2
e  10167 10883     1
e  10170 10421     1
e  10170 10871     1
e  10170 10982     1
e  10170 11219     1
e  10170 11803     3
e  10170 11890     1
e  10170 12066    42
e  10170 12319     1
e  10170 12910     3
e  10172 12376     2
e  10173 10917     2
e  10173 12603     1
e  10173 12962     1
e  10176 10656     4
e  10176 10688     1
e  10176 10705     1
e  10176 11099     3
e  10176 11385     1
e  10176 11671     1
e  10176 11947     5
e  10176 11968     1
e  10176 12022     5
e  10176 12255     1
e  10176 12483    19
e  10176 12530     2
e  10176 12814     4
e  10176 12910     2
e  10176 12919    11
e  10178 11587     1
e  10178 11723     1
e  10180 10267     1
e  10180 12483     1
e  10181 12765     6
e  10181 12766     3
e  10189 10636     1
e  10195 10263     2
e  10195 10636     1
e  10195 10928     4
e  10195 11065     5
e  10195 11155     2
e  10195 11883     1
e  10195 11900     1
e  10195 11945     1
e  10195 13148     1
e  10197 10598     1
e  10197 10636     6
e  10197 11944     1
e  10197 12199     1
e  10197 12288     1
e  10197 12483     9
e  10197 12595     1
e  10197 12603     1
e  10197 12767     1
e  10197 12963     1
e  10198 10874     1
e  10198 12934     2
e  10202 12989     1
e  10202 13206     1
e  10202 13216     4
e  10205 10401     5
e  10205 11862     1
e  10205 12230     1
e  10205 12686     1
e  10205 12772     6
e  10205 12910    16
e  10205 12962     1
e  10205 13144     6
e  10205 13148     1
e  10207 11757     1
e  10207 11862     1
e  10209 11693     2
e  10211 10732     2
e  10211 12123     1
e  10211 12934     1
e  10212 10732     1
e  10214 10545     3
e  10214 12271     3
e  10215 11065     3
e  10215 12122     8
e  10215 12875     2
e  10218 12955     1
e  10221 10984     3
e  10221 11901     2
e  10221 12001     1
e  10221 12041     1
e  10222 12343     2
e  10223 10323     2
e  10223 10627     7
e  10223 11352     1
e  10229 10312     1
e  10229 13136     1
e  10231 11372     6
e  10231 11945     6
e  10233 12483     3
e  10233 12875     1
e  10233 13216     1
e  10237 10889     2
e  10237 11340     1
e  10239 10679     4
e  10240 13059     1
e  10241 12744     1
e  10242 10298     2
e  10243 11346     4
e  10243 12483     1
e  10243 12910     2
e  10247 11204     1
e  10248 10447     1
e  10248 10516     1
e  10248 10696     1
e  10248 10703     4
e  10248 10934     3
e  10248 11055     1
e  10248 11155     1
e  10248 11453     4
e  10248 11532     1
e  10248 11757     7
e  10248 12261     1
e  10248 12334    11
e  10248 12419     7
e  10248 12483     6
e  10248 12963     2
e  10249 11160     1
e  10249 11540     1
e  10249 12153     1
e  10249 13144     1
e  10252 12483     1
e  10254 11204     1
e  10257 10266     1
e  10257 11304     1
e  10257 12483     1
e  10259 12801     1
e  10260 11248     1
e  10260 11455     1
e  10260 11774     1
e  10260 12910     9
e  10260 12970     1
e  10261 11881     1
e  10261 12325     1
e  10263 11027     5
e  10263 11497    10
e  10263 13144     2
e  10264 11892     1
e  10266 10293     1
e  10266 10323     2
e  10266 10603     2
e  10266 10716     1
e  10266 10725     1
e  10266 11065     2
e  10266 11269     1
e  10266 11473     1
e  10266 11944     2
e  10266 12064     1
e  10266 12261     2
e  10266 12743     1
e  10266 12785     3
e  10266 13028    10
e  10267 10436     1
e  10267 11204     1
e  10267 11220     1
e  10268 10565     2
e  10268 10647     1
e  10268 10705     1
e  10268 11111     1
e  10268 11900     1
e  10268 11901     5
e  10268 11904     6
e  10268 12204     1
e  10274 11065     2
e  10274 11220     2
e  10274 11417     1
e  10274 11757     1
e  10274 12001     2
e  10274 12483     1
e  10274 12910     1
e  10274 12962     1
e  10274 12963     1
e  10274 13028     5
e  10274 13148     1
e  10277 12989     2
e  10280 10593     1
e  10280 12301     1
e  10281 12001     2
e  10284 10615     3
e  10288 13110     2
e  10292 11904     1
e  10292 12822     1
e  10292 12860     1
e  10293 10603     1
e  10293 10671     4
e  10293 10797     1
e  10293 11944     5
e  10293 12022     1
e  10293 12896     1
e  10293 12903     1
e  10293 13135     2
e  10296 11396     1
e  10299 10491     4
e  10299 10848     2
e  10299 11436     2
e  10304 11350     1
e  10304 11862     1
e  10308 10603     1
e  10308 10606     2
e  10308 10922     1
e  10308 10928     5
e  10308 10982     3
e  10308 11018     2
e  10308 11065     8
e  10308 11067     1
e  10308 11165     1
e  10308 11204     1
e  10308 11238     1
e  10308 11321     4
e  10308 11372     1
e  10308 11404     1
e  10308 11440     1
e  10308 11643     7
e  10308 11695     1
e  10308 11789     2
e  10308 11825     8
e  10308 11966     4
e  10308 12074     6
e  10308 12111     1
e  10308 12122    11
e  10308 12182     6
e  10308 12255     1
e  10308 12261     3
e  10308 12301     7
e  10308 12305    10
e  10308 12306     2
e  10308 12548     5
e  10308 12598     2
e  10308 12673     1
e  10308 12725     5
e  10308 12799     2
e  10308 12859     1
e  10308 12962     2
e  10308 12963     1
e  10308 13136    17
e  10308 13148    33
e  10312 10530     1
e  10312 13136     1
e  10316 12899     1
e  10317 10534     1
e  10321 10631     1
e  10321 10989     1
e  10321 11017     2
e  10321 11018     2
e  10321 11065     8
e  10321 11067     5
e  10321 11303     1
e  10321 11405     1
e  10321 11472     1
e  10321 11589     1
e  10321 11643     1
e  10321 11663     1
e  10321 11695     1
e  10321 11974     1
e  10321 12001     1
e  10321 12122     5
e  10321 12301     5
e  10321 12305     4
e  10321 12416     3
e  10321 12417     1
e  10321 12483     1
e  10321 12799     2
e  10321 12860     1
e  10321 12875     1
e  10321 12934     2
e  10321 12962     1
e  10321 12963     1
e  10321 13134     3
e  10321 13136     6
e  10321 13148    36
e  10321 13174     1
e  10323 10636     4
e  10323 11208     1
e  10323 11239     3
e  10323 11561     4
e  10323 11589     3
e  10323 11757   299
e  10323 11763     2
e  10323 11890     1
e  10323 12015     2
e  10323 12179     1
e  10323 12231     2
e  10323 12261     2
e  10323 12289     1
e  10323 12483    14
e  10323 12562     1
e  10323 12787     3
e  10323 12894     1
e  10323 12962     4
e  10323 13006     1
e  10323 13216     2
e  10325 10652     1
e  10325 11757    83
e  10325 11864     1
e  10325 11959     1
e  10325 12001     1
e  10325 12483     5
e  10325 12875     2
e  10325 12894     1
e  10325 12910     1
e  10325 13144     1
e  10326 11965     1
e  10326 12673     1
e  10327 10524     3
e  10327 10607     1
e  10327 11269     2
e  10327 12137     1
e  10327 12254     2
e  10327 13028     2
e  10328 10511     3
e  10328 10613   156
e  10328 10625     8
e  10328 10683     3
e  10328 10765     1
e  10328 11201     2
e  10328 11589     6
e  10328 11864    12
e  10328 12001     8
e  10328 12084     4
e  10328 12240     3
e  10328 12261    13
e  10328 12391     1
e  10328 12483    30
e  10328 12894     3
e  10328 12910    12
e  10328 12962     8
e  10328 13144     7
e  10328 13216     3
e  10329 10376     1
e  10329 10397     2
e  10329 10860     1
e  10329 10871     2
e  10329 11248     1
e  10329 11490     1
e  10329 11710     2
e  10329 12229     1
e  10329 12855     1
e  10329 12910     1
e  10329 12962     1
e  10329 13134     2
e  10335 11001     1
e  10337 10767     1
e  10338 10781     6
e  10338 10982     5
e  10338 11136     3
e  10338 11165     1
e  10338 11483     1
e  10338 12038     1
e  10338 12123     2
e  10338 12261     2
e  10338 12910     7
e  10338 13006     8
e  10339 10530     1
e  10339 10725     1
e  10339 10982     1
e  10339 12483     1
e  10341 10625     2
e  10341 12794     2
e  10342 11163     2
e  10346 10488     3
e  10346 10623     1
e  10346 11107     1
e  10346 11269     1
e  10346 11304     1
e  10346 11346     2
e  10346 11612     3
e  10346 11657     1
e  10346 11741     2
e  10346 11883     1
e  10346 12084     2
e  10346 12255     2
e  10346 12483    15
e  10346 12530     1
e  10346 12603     2
e  10346 12875     2
e  10346 12910     2
e  10346 12934     2
e  10346 13003     1
e  10347 10712     5
e  10347 11282     3
e  10347 11741     2
e  10347 11763     2
e  10347 11856     1
e  10347 11862     1
e  10347 12141     1
e  10347 12240     2
e  10347 12483     4
e  10347 12537     1
e  10347 12794    23
e  10347 12963     1
e  10347 13144     2
e  10353 11904     1
e  10354 12462     1
e  10362 10364     1
e  10362 10806     1
e  10363 10364     1
e  10365 12001     1
e  10366 10786     1
e  10366 11163     1
e  10366 11950     1
e  10368 10962     2
e  10368 11201     2
e  10368 12785     2
e  10378 11708     1
e  10378 11899     1
e  10380 11864     1
e  10385 11111     2
e  10386 11695     2
e  10387 12797     1
e  10387 13135     1
e  10389 10488     2
e  10389 10511     1
e  10389 12084     1
e  10389 12090     1
e  10389 12261     2
e  10389 12496     1
e  10394 11122     1
e  10394 11896     1
e  10394 12483     1
e  10394 12563     1
e  10394 12844     1
e  10397 10569     1
e  10397 10623     5
e  10397 12122     1
e  10397 12603     1
e  10397 12934     3
e  10397 13148     1
e  10397 13153     1
e  10398 12288     1
e  10400 11475     2
e  10401 10488     2
e  10401 10636     8
e  10401 10644     1
e  10401 10688     1
e  10401 11013     4
e  10401 11432     1
e  10401 11475     2
e  10401 11944     2
e  10401 12180    15
e  10401 12483     5
e  10401 12910     2
e  10401 12940     3
e  10401 12980     1
e  10401 13144     2
e  10409 10848     5
e  10409 12011     1
e  10409 12483     5
e  10410 12758     2
e  10411 11864     1
e  10412 13266     5
e  10416 10445     1
e  10416 10705     4
e  10416 10871     1
e  10416 11109     1
e  10416 11204     1
e  10416 11417     1
e  10416 11738     1
e  10416 11813     1
e  10416 12001     1
e  10416 12008     4
e  10416 12603     2
e  10416 13216     3
e  10419 10493     2
e  10421 10636     1
e  10421 10800     1
e  10421 11030     1
e  10422 10511     1
e  10424 11064     2
e  10425 12140     1
e  10426 10982     1
e  10426 11419     1
e  10426 11436     1
e  10426 12416     2
e  10426 12483     1
e  10428 12483     1
e  10432 10679     1
e  10432 11864     1
e  10436 10491     1
e  10436 10730     1
e  10436 10908     2
e  10436 11070     1
e  10436 11540     1
e  10436 11611     1
e  10436 11757     1
e  10436 11904     5
e  10436 11947     6
e  10436 12022    35
e  10436 12058     1
e  10436 12117     1
e  10436 12149     1
e  10436 12423     2
e  10436 12910     7
e  10436 12934     2
e  10436 12963     1
e  10436 13144     3
e  10439 13295     2
e  10441 11858     3
e  10443 10636     1
e  10444 11167     1
e  10447 11825     1
e  10447 12671     2
e  10450 10488     1
e  10450 11162     1
e  10450 11664     1
e  10450 11757     5
e  10450 12045     1
e  10450 12059     1
e  10450 12111     2
e  10450 12288     1
e  10450 12334     6
e  10450 12483     7
e  10450 12766     1
e  10450 12842     1
e  10450 12843     2
e  10450 12910     1
e  10450 12934     1
e  10452 12743     1
e  10453 12814     1
e  10454 11335     1
e  10463 10679     2
e  10463 11864     2
e  10463 13125     2
e  10465 11478     1
e  10465 12287     3
e  10469 10545     4
e  10472 11372     1
e  10472 11927     1
e  10476 10530     1
e  10477 10848     1
e  10477 12483     1
e  10479 10683     1
e  10481 11858    13
e  10481 11862    13
e  10487 10488     1
e  10487 11201     1
e  10488 10491     1
e  10488 10497     5
e  10488 10928     1
e  10488 11220     3
e  10488 11250     4
e  10488 11305     1
e  10488 11346     1
e  10488 11352     4
e  10488 11385     2
e  10488 11540     1
e  10488 11594     1
e  10488 11612     1
e  10488 11710     3
e  10488 11757    23
e  10488 11858     1
e  10488 11900     2
e  10488 11910     5
e  10488 11989     1
e  10488 12084     1
e  10488 12240     4
e  10488 12248     1
e  10488 12250     1
e  10488 12282     1
e  10488 12345     3
e  10488 12479     2
e  10488 12483    21
e  10488 12530     1
e  10488 12767     3
e  10488 12875     6
e  10488 12896     2
e  10488 12908     2
e  10488 12910     7
e  10488 12934     2
e  10488 12966     2
e  10488 13028     2
e  10488 13108     2
e  10488 13210     1
e  10490 10497     2
e  10490 11763     1
e  10490 12910     1
e  10491 10511     2
e  10491 10705     2
e  10491 10812     1
e  10491 11138     1
e  10491 11352     2
e  10491 11589     4
e  10491 11612     2
e  10491 11646     2
e  10491 11763     2
e  10491 11900     1
e  10491 11946     1
e  10491 12261     1
e  10491 12483    22
e  10491 12962     1
e  10491 12963    10
e  10493 10821    10
e  10493 10965     2
e  10493 11219     1
e  10493 11352     2
e  10493 11478     5
e  10493 11646     4
e  10493 12001     2
e  10493 12022     4
e  10493 12368     1
e  10493 12483    27
e  10493 12875     1
e  10493 12910    15
e  10493 12945     3
e  10493 13278     3
e  10494 12483     1
e  10496 12483     1
e  10497 10705     1
e  10497 10786     1
e  10497 11163     2
e  10497 11346     1
e  10497 11541     1
e  10497 11610     1
e  10497 11612     1
e  10497 11646     1
e  10497 11757     4
e  10497 12011     4
e  10497 12084     1
e  10497 12240     6
e  10497 12261     4
e  10497 12269     2
e  10497 12479     8
e  10497 12483    22
e  10497 12910     4
e  10497 12962     2
e  10497 13225     1
e  10499 12945     1
e  10503 10569     2
e  10504 12767     1
e  10504 12768     1
e  10504 13216     1
e  10509 11316     1
e  10509 12480     1
e  10511 10613     1
e  10511 10636     4
e  10511 10650     1
e  10511 10677     4
e  10511 10679     4
e  10511 10847     1
e  10511 10916     6
e  10511 11162    17
e  10511 11220     4
e  10511 11250     3
e  10511 11282     1
e  10511 11352     9
e  10511 11431     1
e  10511 11440     1
e  10511 11457     1
e  10511 11495     1
e  10511 11741     2
e  10511 11742     1
e  10511 11757    10
e  10511 11801     1
e  10511 11805     1
e  10511 11856     2
e  10511 11858     1
e  10511 11904     2
e  10511 11950     1
e  10511 12001     6
e  10511 12059     3
e  10511 12108     1
e  10511 12123     1
e  10511 12149     1
e  10511 12153     2
e  10511 12261     4
e  10511 12334     1
e  10511 12483    13
e  10511 12805     1
e  10511 12910     9
e  10511 12962     5
e  10511 12963     3
e  10511 13136     1
e  10511 13144     3
e  10511 13216     2
e  10511 13268     1
e  10511 13273     1
e  10511 13286     1
e  10516 10688     1
e  10516 11741     1
e  10516 11944     1
e  10516 12149     1
e  10516 13037     1
e  10519 12189     1
e  10522 12963     1
e  10524 11440     1
e  10524 11968     4
e  10524 12962     7
e  10525 11484     2
e  10526 11947     1
e  10528 11065     2
e  10528 12860     1
e  10529 11559     1
e  10529 12530     1
e  10530 10550     3
e  10530 10781     1
e  10530 11303     1
e  10530 11356     1
e  10530 11627     2
e  10530 11763     2
e  10530 11862     3
e  10530 11897     6
e  10530 11945     2
e  10530 12122     1
e  10530 12227     5
e  10530 12236     1
e  10530 12261     3
e  10530 12466     2
e  10530 12476     5
e  10530 12483     2
e  10530 12807     1
e  10530 12875     7
e  10530 12963     1
e  10530 13110     2
e  10530 13121     2
e  10530 13125     2
e  10530 13134     1
e  10530 13136     4
e  10530 13148     4
e  10532 10603     3
e  10532 12603     3
e  10533 11054     1
e  10533 12324     1
e  10535 13136     1
e  10536 10625     1
e  10536 10725    11
e  10536 10948     1
e  10536 11026     1
e  10536 11532     2
e  10536 12022     1
e  10536 12141     4
e  10536 12180     1
e  10536 12261     3
e  10536 12289     1
e  10536 12478     1
e  10536 12706     1
e  10536 12910     1
e  10536 12962     5
e  10536 12963     2
e  10536 12966     2
e  10536 13138     1
e  10539 10725     1
e  10539 11955     1
e  10539 12149     1
e  10539 12483     1
e  10539 12910     1
e  10545 10546     1
e  10545 11195     1
e  10545 11538     1
e  10545 11646     6
e  10545 11916     3
e  10545 11932     4
e  10545 12001     1
e  10545 12141     1
e  10545 12153     2
e  10545 12261     3
e  10545 12376     2
e  10545 12483     1
e  10545 12627     1
e  10545 12682     2
e  10545 12785     1
e  10545 12962     3
e  10545 13028     1
e  10545 13216     1
e  10546 11823     5
e  10546 12785     1
e  10547 11321     2
e  10550 10679    14
e  10550 11356     2
e  10550 11862     2
e  10550 11864     3
e  10550 12934     2
e  10553 11904     1
e  10555 11864     1
e  10556 11836     5
e  10556 12180     1
e  10556 12509     1
e  10559 12910     1
e  10560 10991     2
e  10560 11646     1
e  10560 11900     1
e  10560 12022     1
e  10560 12149     4
e  10560 13144     1
e  10562 10606     1
e  10562 11440     1
e  10562 11589     1
e  10562 13007     2
e  10562 13026     1
e  10562 13083     1
e  10562 13224     1
e  10566 12141     1
e  10567 12094     1
e  10567 12665     1
e  10568 11248     1
e  10568 12509     2
e  10568 13207     5
e  10569 11248     2
e  10569 13195     1
e  10572 11901     3
e  10572 11947     6
e  10575 12966     1
e  10578 10977     1
e  10578 11065     2
e  10579 11862     9
e  10579 12022     1
e  10579 13145     2
e  10579 13198     2
e  10580 11947     1
e  10583 10959     2
e  10584 12214     1
e  10584 12468     1
e  10587 11757     2
e  10587 12483     2
e  10588 12240     1
e  10591 10680     4
e  10591 10982     1
e  10593 11098     3
e  10593 12022     2
e  10593 12301     1
e  10593 12816     1
e  10593 13184     1
e  10598 11825     2
e  10598 12898     2
e  10600 11248     2
e  10601 11163     1
e  10601 11464     1
e  10602 11966     3
e  10603 10607     2
e  10603 10636     4
e  10603 10982     2
e  10603 11163     7
e  10603 11204     7
