c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     26943
e   6356 12022     6
e   6356 12910     2
e   6356 12962     3
e   6356 13144     1
e   6357  8529     1
e   6357  9362     1
e   6357 10947     4
e   6359  8794     1
e   6359  9385     1
e   6359 11901     1
e   6362 10266     1
e   6372  7942     3
e   6375 10625    20
e   6375 11458    20
e   6385  9385    19
e   6388 10785     4
e   6388 11020     1
e   6389  7388     1
e   6392 11757     6
e   6392 12123     1
e   6395  9568     2
e   6395 12122     2
e   6395 12179     2
e   6399  7936     1
e   6399  8233     1
e   6399  8530     1
e   6399 10011     1
e   6405 10136     1
e   6405 13144     2
e   6405 13213     1
e   6411 13136     3
e   6412  8643     1
e   6412 11365     2
e   6413  6771     6
e   6413  6940     2
e   6413  7622     2
e   6413  8409     1
e   6413  9850     1
e   6413  9978     1
e   6413 10267     1
e   6413 11145     1
e   6413 11612     3
e   6413 12230     1
e   6413 12483     8
e   6413 12692     1
e   6414  6599     1
e   6414  6767     1
e   6414  7244     1
e   6414  7495     3
e   6414  7627     1
e   6414  7772    12
e   6414  8541     1
e   6414  8790     1
e   6414  8964    14
e   6414  9158     6
e   6414  9385     1
e   6414  9717     2
e   6414 10125     1
e   6414 10267     1
e   6414 10847     3
e   6414 11111    14
e   6414 11478     1
e   6414 11563     1
e   6414 11633     1
e   6414 11897     1
e   6414 11899     2
e   6414 11927     1
e   6414 12483     2
e   6414 12875     8
e   6417  7376     4
e   6417 10511     3
e   6417 12962     1
e   6419  8643     1
e   6420  7454     1
e   6420  7457     1
e   6420  8530     1
e   6420  8643     1
e   6420  9155     1
e   6420 11864     1
e   6421  8738     1
e   6426  8571     1
e   6426 11629     1
e   6427  9212     4
e   6427 11114     4
e   6431  7772     7
e   6431  9410     7
e   6438  9375     7
e   6442  7670     1
e   6442  8240     1
e   6442 12875     2
e   6443  7626     5
e   6444  6451     1
e   6445  7292     1
e   6445 11248     1
e   6449 12666     3
e   6450  9375     2
e   6451 12841     1
e   6457  8897     3
e   6458  9385     1
e   6458  9878     1
e   6458 11290     1
e   6458 12719     1
e   6460  7035     1
e   6460  7061     2
e   6460  8106     2
e   6460  8658     1
e   6460  8808     1
e   6460  9573     1
e   6460 11701     1
e   6460 12483     1
e   6460 12746     1
e   6460 13003     2
e   6462  6562     6
e   6462  6756     1
e   6462  7707     2
e   6462  7711     1
e   6462  7740    18
e   6462  7787     4
e   6462  7815     2
e   6462  8121     3
e   6462  8245    12
e   6462  8559     2
e   6462  8780     1
e   6462  8897    43
e   6462  8992     4
e   6462  9141     1
e   6462  9158     5
e   6462  9375     1
e   6462  9386     3
e   6462  9405     1
e   6462  9426     2
e   6462 10295     2
e   6462 11151     1
e   6462 11563     1
e   6462 11743     3
e   6462 11795     1
e   6462 12001     1
e   6462 12103     4
e   6462 12261     7
e   6462 12298     1
e   6462 12483    42
e   6462 12603     6
e   6462 12934     2
e   6462 13006     2
e   6462 13090     4
e   6462 13148    29
e   6464  7736     2
e   6464  8245     5
e   6464  8781     5
e   6464  8992     7
e   6464  8996     5
e   6464  9147     1
e   6464  9269     2
e   6464 10338     1
e   6464 10447     1
e   6464 11646     1
e   6464 12261     3
e   6464 12301     3
e   6464 12306     1
e   6464 12478     5
e   6464 12909     2
e   6464 13006     1
e   6464 13148    12
e   6465  8075     5
e   6468  8071     1
e   6468  8240     3
e   6468  8996     1
e   6468 10786     1
e   6468 11346     2
e   6482  6982     7
e   6482  7216     1
e   6482  9475     2
e   6482  9568     2
e   6482 13073     3
e   6489  7455     1
e   6493  7364     1
e   6495  8652     1
e   6495  8968     1
e   6495  8992     7
e   6495  8996     6
e   6495  9338     1
e   6495 10122     1
e   6495 10723     1
e   6495 11968     1
e   6495 12001     2
e   6495 12067     1
e   6495 12483     3
e   6495 12962     5
e   6495 13136    11
e   6498  7046     1
e   6498 10679     1
e   6498 10916     6
e   6499  8133     1
e   6499 11248     1
e   6499 12979     1
e   6501  9385     1
e   6501  9786     1
e   6502  7559     2
e   6502  7675     7
e   6502  8068     1
e   6502  8929    11
e   6502  9235    10
e   6502  9922     1
e   6502 10011    12
e   6502 10040     2
e   6502 10607     2
e   6502 10679     8
e   6502 11169     1
e   6502 11248     3
e   6502 11295     4
e   6502 12934     1
e   6503  6844     2
e   6503  8245     4
e   6503  8549     1
e   6503  9385     4
e   6503  9921     1
e   6503 11404     1
e   6504  8150    12
e   6504 10040     5
e   6504 10679    34
e   6504 12709     7
e   6508  6884     1
e   6508  6888     1
e   6508  7365     1
e   6508  7393     1
e   6508  7683     1
e   6508  9158     1
e   6508  9269     1
e   6508 10636     1
e   6508 10786     1
e   6508 10795     1
e   6510  7388     1
e   6510  8988     1
e   6511  6923     1
e   6511 10328     1
e   6511 10613     1
e   6512 10090     1
e   6512 10223     1
e   6512 12962     1
e   6513  7740    21
e   6513  8261     1
e   6513  8992     6
e   6513  9270     4
e   6513 11864     6
e   6513 12483    20
e   6514  7094     1
e   6514  8228     1
e   6516  6820     2
e   6516 10040     2
e   6516 10679     2
e   6518  9300     1
e   6518 10308     1
e   6519 10632     1
e   6519 11441     1
e   6521  6723    13
e   6521  6955     1
e   6521 10094     1
e   6521 11708     5
e   6521 12289     1
e   6521 12483     1
e   6521 13083     1
e   6523  7988     1
e   6523  8809     2
e   6523 12649     1
e   6525  7255     1
e   6525 11248     1
e   6525 12591     1
e   6527  6836     3
e   6527  7046    10
e   6527  7057     2
e   6527  7507     2
e   6527  7918     2
e   6527  7993     1
e   6527 10636     3
e   6527 10679    16
e   6530 10026     1
e   6530 12860     7
e   6530 12955     1
e   6531  8794     8
e   6531  9210     2
e   6531 10125     1
e   6531 11518     1
e   6531 11732     1
e   6531 11864     9
e   6531 12963     2
e   6531 12982     1
e   6532  9018     1
e   6532  9158     2
e   6535 11464     1
e   6536 11248     1
e   6536 12066     1
e   6539  7670     1
e   6544  9806     1
e   6545  7362     2
e   6545  9826     1
e   6545 11072     1
e   6545 12261     1
e   6545 12587     2
e   6550  7673     1
e   6550  8668     4
e   6550 11250     2
e   6551  7252     1
e   6551 12956     1
e   6554  8645     1
e   6557  7930     1
e   6558 10511     1
e   6560 10545     2
e   6560 11365     2
e   6562  7711     1
e   6562 12298     1
e   6563  8827     3
e   6563  8996    11
e   6563 10602     3
e   6563 11440     5
e   6570  7042     2
e   6570  9804     1
e   6570 10491     1
e   6570 11162     2
e   6571  6771    15
e   6571  7783     1
e   6571  9410    15
e   6578  8495     2
e   6578 11524     2
e   6579  7892     2
e   6579  8146     1
e   6579  8827     3
e   6579  9591     1
e   6579 12184     1
e   6579 13148     2
e   6580  7215     8
e   6580  7758     1
e   6580  8531     2
e   6580  8837     1
e   6580  8950     3
e   6580  9021     4
e   6580  9421     1
e   6580  9936     2
e   6580 10026     1
e   6580 10078     1
e   6580 10397     2
e   6580 10439     1
e   6580 10916     1
e   6580 11250     1
e   6580 11619     5
e   6580 12067     1
e   6580 12259     1
e   6580 12814     3
e   6580 12934     1
e   6580 13055     1
e   6580 13064     2
e   6581  6923     1
e   6581  7758    21
e   6581  8531    25
e   6581  9104     1
e   6581 10026     2
e   6581 10081     1
e   6581 11250    28
e   6581 11644     4
e   6581 12259    21
e   6581 12483    12
e   6581 12910     4
e   6582  6710     1
e   6582  7738     1
e   6584 10055     1
e   6588  8531     6
e   6588  9579     4
e   6588 10026     9
e   6588 11013     7
e   6588 11757    54
e   6588 12879     2
e   6588 12962    12
e   6588 13006     5
e   6588 13136     7
e   6588 13216     4
e   6599  7787     1
e   6599  7819     2
e   6599  9120     2
e   6599 10026     6
e   6599 11563     1
e   6599 11950     6
e   6599 12471     1
e   6599 12603     1
e   6600 11167    62
e   6600 12123     3
e   6600 12483     4
e   6608  7392     1
e   6608  9714     1
e   6610  9386     2
e   6613 10725     1
e   6613 12650     1
e   6613 12670     1
e   6620  8794     4
e   6626  7846     1
e   6626 10530     3
e   6626 11250     1
e   6626 13298     4
e   6630  6650     2
e   6630  7716     1
e   6630  9957     1
e   6630 10497     1
e   6633 10679    14
e   6633 11864     8
e   6633 11916     5
e   6633 12962     1
e   6634  7578     1
e   6640 10308     1
e   6640 11947     1
e   6640 12013     1
e   6642 11947     1
e   6644  7454     1
e   6649  6844     4
e   6649  6894     1
e   6649  8133     1
e   6649  8245     9
e   6649  8253     4
e   6649 11183     5
e   6649 11968     1
e   6653  7216     1
e   6654 10955     1
e   6654 11787    17
e   6654 12483     1
e   6655  6716     1
e   6655  8115     1
e   6655  9054     1
e   6655  9210     1
e   6655 11248     1
e   6656  7627     1
e   6656  9791     1
e   6656 12483     1
e   6660  7133     2
e   6660  7543     3
e   6660  8150     1
e   6660  8245    11
e   6660  8261     6
e   6660  8444     3
e   6660  9030     2
e   6660  9205     2
e   6660  9210    20
e   6664  8203     1
e   6664 11248     2
e   6664 12875     1
e   6666  6870     5
e   6666  7400     7
e   6666  8146     6
e   6666  8225     3
e   6666  8606     1
e   6666  8615     1
e   6666  9034     2
e   6666  9158     1
e   6666  9221     1
e   6666  9616     1
e   6666  9688     1
e   6666  9775     1
e   6666 10248    20
e   6666 11091     1
e   6666 11305     2
e   6666 11611     6
e   6666 11619     1
e   6666 11646     5
e   6666 11695     5
e   6666 12001     6
e   6666 12141     1
e   6666 12180     1
e   6666 12306     6
e   6666 12419     7
e   6666 12483    33
e   6666 12910     7
e   6674  8264     3
e   6674  8794     2
e   6674  9677     1
e   6674 12586     2
e   6678  7875     2
e   6678 11498     2
e   6687 12084     2
e   6710  6870     1
e   6710  7069     3
e   6710  8444     1
e   6710  8988     5
e   6710  8992    12
e   6710  8996    40
e   6710  9158     1
e   6710 11646     1
e   6710 11966    23
e   6710 12122     2
e   6710 12261     8
e   6710 12483     8
e   6716  9054     1
e   6716  9210     1
e   6716 10636     1
e   6716 11248     1
e   6719  7012     2
e   6719  7019     1
e   6719  7127     1
e   6719  7802     3
e   6719  8240    11
e   6719  8444     1
e   6719  8658     1
e   6719  9030     2
e   6719  9120     1
e   6719  9312     6
e   6719  9659     3
e   6719  9845     1
e   6719  9921     1
e   6719 10081     1
e   6719 10087     1
e   6719 11744     1
e   6719 11901    13
e   6719 11904     6
e   6719 11947     8
e   6719 11968    11
e   6719 12108     1
e   6719 12153     2
e   6719 12660     1
e   6719 12875     2
e   6719 12910     1
e   6719 12972     1
e   6719 13144     7
e   6723  7350     1
e   6723  9256     1
e   6724  7318     1
e   6724 10497    10
e   6724 10511     6
e   6724 11891     1
e   6726  7244     1
e   6726  8308     1
e   6726 12117     1
e   6728  7149     2
e   6728  7507     2
e   6728  7819     2
e   6728 10176     2
e   6728 10865     2
e   6728 11955     2
e   6731  7454     2
e   6731  8291     2
e   6731  9098     2
e   6734  8517     1
e   6734 10625     1
e   6734 11346     1
e   6734 11864     1
e   6739 10511     1
e   6739 11250     1
e   6742  7410     1
e   6742 11248     1
e   6745  7061     1
e   6748  7736    38
e   6748  8992     3
e   6748  9141     1
e   6748 12483     1
e   6751 11947     1
e   6752  9806     1
e   6752 10119     1
e   6756  7516     1
e   6756  7632     1
e   6756  7654     4
e   6756  8169     1
e   6756  8897     7
e   6756  8992     1
e   6756  8996     4
e   6756  9158     6
e   6756  9400     3
e   6756  9927     1
e   6756 10700     1
e   6756 10725     1
e   6756 11646     2
e   6756 12483     1
e   6756 12603    15
e   6756 12962     1
e   6757  8531     2
e   6757 12022     1
e   6757 12261     3
e   6757 12512     1
e   6760 12483     1
e   6762 12934     2
e   6764  8783     1
e   6764 12261     1
e   6766  7390     1
e   6766 12962     1
e   6767  7244     1
e   6768 10627    25
e   6771  7783     1
e   6771  9410    15
e   6776 10786     1
e   6779 12733    12
e   6782  6884     1
e   6782  8394    11
e   6782  8541     1
e   6782  9904     1
e   6782 10366     1
e   6782 10786     1
e   6782 10962     1
e   6782 11163     2
e   6782 11950     1
e   6783  6785     1
e   6783  7081     1
e   6783 10786     1
e   6783 13216     1
e   6785  8999     1
e   6804 11455     1
e   6804 11457     1
e   6804 11523     1
e   6816 12962     1
e   6817 10416     1
e   6820 10040     2
e   6820 10679     2
e   6828  7350     1
e   6828  9210     1
e   6828 11346     1
e   6829 11927     1
e   6830 11051     1
e   6830 12535     1
e   6830 13138     1
e   6831 10982     2
e   6831 13136     6
e   6835  7412     2
e   6835  8996     2
e   6835  9007     1
e   6835 10580     1
e   6835 11947     1
e   6836  7861     1
e   6836 10562     2
e   6836 13302     1
e   6840  6914     6
e   6840  9375     7
e   6841 11287     2
e   6842  7165     1
e   6844  8245     1
e   6844  8253     3
e   6844  9921     1
e   6846  9793     2
e   6846 10040     2
e   6850 10426     6
e   6857 12483     1
e   6859  8996     2
e   6859  9093     3
e   6859  9271     5
e   6863  7165     1
e   6863  8809     5
e   6863  9158     2
e   6863 10725     1
e   6863 12483     1
e   6867 11748     3
e   6867 12483     1
e   6870  7220     4
e   6870  7351     1
e   6870  7359    15
e   6870  7400     5
e   6870  7429     1
e   6870  7740     1
e   6870  7862     1
e   6870  8150     1
e   6870  8245    27
e   6870  8988     1
e   6870  8992     3
e   6870  9158    13
e   6870  9313     1
e   6870  9491     1
e   6870  9568     1
e   6870 10308     2
e   6870 10916     1
e   6870 11018     1
e   6870 11358     5
e   6870 11695     2
e   6870 11900     1
e   6870 11927     1
e   6870 11966     8
e   6870 12114     1
e   6870 12122    20
e   6870 12258     2
e   6870 12261    13
e   6870 12301    16
e   6870 12334     4
e   6870 12458     1
e   6870 12483    45
e   6870 12989     5
e   6870 13028     6
e   6870 13136     1
e   6870 13148    12
e   6875  7420     1
e   6875  8296     1
e   6875  9659     1
e   6875 11490     4
e   6875 11531     1
e   6875 12153     1
e   6875 12483     1
e   6876 11293     2
e   6880  9007     1
e   6880 10636     6
e   6884  7081     4
e   6884  7206     8
e   6884  7220     1
e   6884  7382     2
e   6884  7654     1
e   6884  7740     9
e   6884  7815     5
e   6884  7943     1
e   6884  8397     3
e   6884  8444    18
e   6884  8529     6
e   6884  8541     4
e   6884  8615     3
e   6884  8622     1
e   6884  8778     1
e   6884  8809     1
e   6884  8870     6
e   6884  8897     7
e   6884  8992     1
e   6884  8996     3
e   6884  9060     1
e   6884  9107     1
e   6884  9158     6
e   6884  9212     2
e   6884  9241    15
e   6884  9255     3
e   6884  9298     6
e   6884  9462     1
e   6884  9505     2
e   6884  9904     1
e   6884  9946     2
e   6884 10026     1
e   6884 10087     1
e   6884 10131     1
e   6884 10205     6
e   6884 10249     1
e   6884 10366     1
e   6884 10786     1
e   6884 10865     3
e   6884 10868     2
e   6884 11163     1
e   6884 11167     1
e   6884 11219     1
e   6884 11300     3
e   6884 11464     1
e   6884 11494     4
e   6884 11611     1
e   6884 11647     2
e   6884 11664     2
e   6884 11825     1
e   6884 11874    18
e   6884 11904     1
e   6884 11950     1
e   6884 12122     1
e   6884 12483    24
e   6884 12530     2
e   6884 12772     6
e   6884 12931     1
e   6884 12960     6
e   6884 13144    76
e   6884 13148     6
e   6884 13174     1
e   6885  9806     1
e   6888 10569     1
e   6896  9088     1
e   6897  7948     2
e   6897  8162     2
e   6897  8261     5
e   6897  8291     2
e   6897  8530     3
e   6897  8992     6
e   6897  9107     7
e   6897  9147     6
e   6897  9205     7
e   6897  9495     1
e   6897  9862     1
e   6897 10027     2
e   6897 10536     2
e   6897 10982     5
e   6897 11183     1
e   6897 11584     2
e   6897 11864     5
e   6897 11904     1
e   6897 12001     3
e   6897 12022     7
e   6897 12259     1
e   6897 12261    15
e   6897 12483     9
e   6897 12962    12
e   6897 13135     1
e   6897 13144     2
e   6900  7457     6
e   6900  8245     1
e   6900  8999     6
e   6900  9385     1
e   6900 10093     1
e   6900 12598     1
e   6900 12719     1
e   6906  8228     1
e   6906  8498     1
e   6907  7084     1
e   6907  8240     3
e   6907  9411     1
e   6907 11944     1
e   6907 12963     1
e   6914  9375     6
e   6914 10978     2
e   6914 11250     6
e   6914 11864     2
e   6914 13055     4
e   6917  8897     1
e   6919  7276     1
e   6919  7740     5
e   6919  8010     2
e   6919  8146    10
e   6919  8186     1
e   6919  8245     2
e   6919  8530    21
e   6919  8531    45
e   6919  8650    10
e   6919  8837     2
e   6919  9034     3
e   6919  9079     1
e   6919  9319     1
e   6919  9610     1
e   6919  9677     3
e   6919 10026     1
e   6919 10081     4
e   6919 10788     8
e   6919 11162    17
e   6919 11356     2
e   6919 11862     1
e   6919 12084    18
e   6919 12483    37
e   6919 12839     2
e   6919 12940     1
e   6919 13266     1
e   6923  6939     3
e   6923  7429     1
e   6923  7608     2
e   6923  8720     1
e   6923  8809     2
e   6923  8885     4
e   6923  9147     1
e   6923  9313     1
e   6923 10040     4
e   6923 10545     1
e   6923 10562     1
e   6923 11065     1
e   6923 11385     2
e   6923 11864     4
e   6923 12180     1
e   6923 12259     1
e   6923 12261     5
e   6923 12483    20
e   6923 12962     3
e   6924  8470     1
e   6924 11825     5
e   6924 12123     1
e   6927 13167     1
e   6929  9157     1
e   6929 10636     2
e   6929 10889     1
e   6929 12483     1
e   6930 12963     1
e   6932 10749     2
e   6932 11945     4
e   6939  7608     2
e   6939  7927     1
e   6939  8100     1
e   6939  8172     3
e   6939  8245     1
e   6939  8446     1
e   6939  8598     1
e   6939  8615     1
e   6939  8820     1
e   6939  8940     1
e   6939  8943     1
e   6939  8996     2
e   6939  9471     1
e   6939  9850     1
e   6939 10027     1
e   6939 10064     2
e   6939 10725     1
e   6939 11570     1
e   6939 11904     3
e   6939 11966     2
e   6939 12205     1
e   6939 12259     2
e   6939 12660     2
e   6939 12860     2
e   6939 12962     1
e   6939 13144    12
e   6940  7360    16
e   6940  8150     2
e   6940  8794     6
e   6940  8809     9
e   6940  8999     7
e   6940  9157     2
e   6940  9158     2
e   6940  9218    12
e   6940  9375    15
e   6940  9616     1
e   6940  9757     5
e   6940  9872     4
e   6940 10143     1
e   6940 10346     1
e   6940 10397     5
e   6940 10493     9
e   6940 10562     1
e   6940 10677    28
e   6940 10765     5
e   6940 10813     1
e   6940 11239    41
e   6940 11478     2
e   6940 11612     8
e   6940 11619     2
e   6940 11757   148
e   6940 11864     2
e   6940 12084    13
e   6940 12108     2
e   6940 12474     1
e   6940 12483    17
e   6940 12797     1
e   6940 12814     2
e   6940 12962     7
e   6940 13144    52
e   6940 13210     9
e   6940 13211     1
e   6944  7359    10
e   6944  7988     4
e   6944  8150     9
e   6944 10536     2
e   6944 10627     4
e   6948 13121     3
e   6950 11183     1
e   6952  7033     1
e   6952  7201     1
e   6952  7215     1
e   6952  7725     1
e   6952  8245     2
e   6952  8529     1
e   6952  8780     1
e   6952  8996    14
e   6952  9158     5
e   6952  9212     1
e   6952  9375     6
e   6952 10509     1
e   6952 11172     1
e   6952 11966    13
e   6952 12153     1
e   6952 12261     5
e   6952 12539     1
e   6952 13148     3
e   6953  7435     1
e   6953  7772     1
e   6953  9410     1
e   6953  9709     1
e   6953 10064     1
e   6955  8261     1
e   6955  8809     2
e   6955  9806     1
e   6955  9912     3
e   6955 11795     3
e   6955 11899     6
e   6962  8897     1
e   6962 10221     3
e   6962 10627     3
e   6962 11464     1
e   6962 11928     1
e   6962 12229     1
e   6962 12261     1
e   6969 12725     1
e   6971  9340     2
e   6976  7136     1
e   6977 11346     2
e   6979 11795     7
e   6980 11455     1
e   6982  9475     1
e   6984 12066     1
e   6991 11490     1
e   6994  8193     1
e   6994  8441     1
e   6994 11916     1
e   6994 12697     7
e   6997  7787     2
e   6998 11248     4
e   7001  7051     1
e   7005 10636     1
e   7008  8150     1
e   7008 12149     1
e   7010  8996     2
e   7012  8529    16
e   7012 13136     6
e   7016  7220    12
e   7016  8531     3
e   7016  8996     1
e   7016  9405     1
e   7016  9921     1
e   7016 10103     2
e   7016 10401     2
e   7016 10536     1
e   7016 10636    11
e   7016 10725     1
e   7016 11482     5
e   7016 11639     1
e   7016 12084     1
e   7016 12261     1
e   7016 13028     2
e   7016 13216     4
e   7017 10259     1
e   7019 12910     1
e   7025  8530     2
e   7025 11836     1
e   7028  8897     2
e   7028  9158     1
e   7028  9212     2
e   7028  9505     3
e   7028  9659     1
e   7033  9212     2
e   7033 10545     1
e   7035  8658     2
e   7035  8808     4
e   7035  9698     1
e   7037  7457     1
e   7037  9174    15
e   7037 10054     1
e   7037 11353     1
e   7037 11358     5
e   7037 11361     1
e   7037 11836     1
e   7037 12934     1
e   7037 13148     1
e   7040 11546     3
e   7040 12483     1
e   7042  7102     1
e   7042  7504     1
e   7042  8243     1
e   7042  8444     6
e   7042  8551     2
e   7042  9120    21
e   7042  9165     2
e   7042  9229     2
e   7042  9430     1
e   7042 10416     1
e   7042 10491     4
e   7042 10636     6
e   7042 10948     1
e   7042 12022     1
e   7042 12345     4
e   7042 12688     2
e   7046 10679    10
e   7049  8245     2
e   7049  9375     4
e   7051  7081     3
e   7051  7206    42
e   7051  7454     2
e   7051  8240     4
e   7051  8245     7
e   7051  8387    28
e   7051  8444     6
e   7051  8517    12
e   7051  8643     1
e   7051  8950     1
e   7051  8996    30
e   7051  9158     1
e   7051  9212     1
e   7051  9218     3
e   7051  9219     2
e   7051  9375     3
e   7051  9421     1
e   7051  9820     5
e   7051 10026     7
e   7051 10064     2
e   7051 10078     2
e   7051 10087     1
e   7051 10093     1
e   7051 10308     7
e   7051 10507     4
e   7051 10671    11
e   7051 10688     1
e   7051 10696     2
e   7051 10795     1
e   7051 10928    13
e   7051 10965     1
e   7051 11138     2
e   7051 11532     3
e   7051 11944    10
e   7051 11966    18
e   7051 11968     2
e   7051 12103     1
e   7051 12205     3
e   7051 12483    13
e   7051 12512     3
e   7051 12542     2
e   7051 12725     3
e   7051 12807     3
e   7051 12855     1
e   7051 12934    11
e   7051 13061     1
e   7051 13124     1
e   7051 13136    11
e   7051 13216     3
e   7056  8387     1
e   7057  8261     1
e   7057  8999     1
e   7057 10516     1
e   7057 11944     1
e   7057 12150     1
e   7059  8541     1
e   7059  9405     1
e   7059 11687     1
e   7059 12962     1
e   7060 10615     1
e   7060 13026     1
e   7061  7165     2
e   7061  8529     1
e   7061  8897     1
e   7061  8996     1
e   7061  9337     1
e   7061  9878     1
e   7061 10054     1
e   7061 10631     1
e   7061 11065     1
e   7061 11417     1
e   7061 11486     3
e   7061 11593     1
e   7061 12706     2
e   7061 12834     3
e   7061 13026     3
e   7069  8996     1
e   7069  9158     2
e   7069 11966     3
e   7074  7400     5
e   7074  7787     1
e   7074  7948     1
e   7074  8150     4
e   7074  8444     2
e   7074  8650     2
e   7074  8992     5
e   7074  8996     1
e   7074  8999     2
e   7074  9147     1
e   7074  9806     1
e   7074 10009     4
e   7074 10725    14
e   7074 11183     2
e   7074 11478     7
e   7074 11710     1
e   7074 11890     2
e   7074 11904     1
e   7074 12261     1
e   7074 12483     5
e   7074 12530     4
e   7074 12786     1
e   7074 12962     9
e   7074 13028     1
e   7074 13075     1
e   7074 13227     1
e   7077  7626     4
e   7077  9298     2
e   7077  9385     1
e   7077 11472     2
e   7077 12772     2
e   7078 10545     1
e   7078 11538     1
e   7079  7953     1
e   7081  7136     1
e   7081  7662     1
e   7081  7967     1
e   7081  8240     2
e   7081  8245     1
e   7081  8607     1
e   7081  8996    11
e   7081  9463     1
e   7081 10026     2
e   7081 10786     2
e   7081 11647     2
e   7081 11660     1
e   7081 11952     1
e   7081 12022     5
e   7081 12153     1
e   7081 12483     5
e   7081 12819     2
e   7081 12838     2
e   7084  8186     1
e   7084  8240     1
e   7084  9411     1
e   7084 10266     1
e   7084 11944     1
e   7084 12963     2
e   7086  7454     1
e   7089  8150     1
e   7089  8531     3
e   7089  8725     5
e   7089  8992     1
e   7089  8996     7
e   7089  9498     3
e   7089  9881     1
e   7089  9967     1
e   7089 10491     6
e   7089 10493     4
e   7089 10494     1
e   7089 11559     2
e   7089 11646     6
e   7089 11944     1
e   7089 12725     1
e   7089 12955     1
e   7092  7206     1
e   7092 10786     2
e   7094  8780     1
e   7096 10809     1
e   7096 11490     1
e   7098  7457     1
e   7098  7586     1
e   7098  7608     1
e   7098  7991     1
e   7098  8200     1
e   7098  9542     1
e   7098 12255     1
e   7102  7404     1
e   7102  7814    34
e   7102  7918     1
e   7102  8121    15
e   7102  8235     1
e   7102  8658    14
e   7102  8873     1
e   7102  8897    13
e   7102  9157     1
e   7102  9165     1
e   7102  9357     1
e   7102 10046     4
e   7102 10090     1
e   7102 11208     3
e   7102 11385     1
e   7102 11646    11
e   7102 11874     7
e   7102 12478     1
e   7102 12910     5
e   7102 12919    13
e   7102 13136     1
e   7102 13148     5
e   7103  7982     3
e   7104  7133     1
e   7104  9700     1
e   7104 11356     1
e   7104 12587     1
e   7105  7457     1
e   7105 11417     1
e   7116  8261     1
e   7116  8992     1
e   7116  9768     1
e   7116 10026     1
e   7116 10498     1
e   7116 11862     4
e   7116 12483     2
e   7124  7160     4
e   7124  7161     1
e   7124  7457     4
e   7124  9175     1
e   7124 12429     1
e   7125  9832     1
e   7127  9475     1
e   7127  9659     1
e   7133  7388     1
e   7133  7504     2
e   7133  7543     2
e   7133  7597    23
e   7133  8291     1
e   7133  8455     2
e   7133  8531    21
e   7133  8766     1
e   7133  8897     1
e   7133  8992     1
e   7133  8996     5
e   7133  9210    11
e   7133  9241     5
e   7133  9700     3
e   7133 10027     2
e   7133 10048     1
e   7133 10064     5
e   7133 10130     2
e   7133 10530     4
e   7133 10545     3
e   7133 10636     2
e   7133 11356     2
e   7133 11370     2
e   7133 11462     1
e   7133 11862     8
e   7133 12022     7
e   7133 12483     6
e   7133 12587     1
e   7133 12725     2
e   7134 10730     1
e   7134 10780     1
e   7134 10786     1
e   7135 11404     2
e   7136  7654     1
e   7136  8194     1
e   7136  8243     1
e   7136  8387     1
e   7136  9296     3
e   7136  9341     1
e   7136  9375     2
e   7136  9826     1
e   7136  9936     1
e   7136 10397     7
e   7136 10623    10
e   7136 10633    14
e   7136 11208     2
e   7136 11539     1
e   7136 11619     2
e   7136 12433    10
e   7136 12483     8
e   7136 13028     4
e   7136 13134     1
e   7140  8823     1
e   7140 10568     3
e   7145  7379     2
e   7145 10511     1
e   7145 11352     1
e   7147 11858     3
e   7147 12733     3
e   7149  7507     1
e   7149  8618     3
e   7149 10636     2
e   7149 11646     2
e   7149 12261     2
e   7149 12962     1
e   7149 13136     2
e   7150  7420     3
e   7150 10436     1
e   7150 11162     1
e   7156  8531     1
e   7156 11833     1
e   7156 11900     1
e   7157  9878     1
e   7160  7457     3
e   7160  7918     2
e   7160  8456     1
e   7160  8692     1
e   7160  9175     1
e   7160  9946     2
e   7160  9999     8
e   7160 10125    12
e   7160 10491     1
e   7160 10858     1
e   7160 11458     2
e   7160 11551     1
e   7160 12001     1
e   7160 12059     1
e   7160 12141     2
e   7160 12143     2
e   7160 12261     2
e   7160 12429     1
e   7160 12962     3
e   7160 12963     3
e   7161  7457     1
e   7161  9172     1
e   7161 11162     2
e   7165  7725     1
e   7165  8193     2
e   7165  8529     1
e   7165  8844     5
e   7165  8874     1
e   7165  8897     4
e   7165  8996     4
e   7165  9035     1
e   7165  9313     1
e   7165  9385     1
e   7165 10906    11
e   7165 11167     3
e   7165 11183     1
e   7165 11472     1
e   7165 11647     1
e   7165 11695     1
e   7165 11890    12
e   7165 12001     2
e   7165 12022    20
e   7165 12141     6
e   7165 12261     1
e   7165 12483     3
e   7165 12838     1
e   7165 12896     4
e   7165 13026     4
e   7171  8245     1
e   7171  8615     1
e   7175  8435     3
e   7175 12483     3
e   7176 11518     1
e   7176 11749     1
e   7176 11763     1
e   7179 12875     1
e   7180  8837     1
e   7180 12483     1
e   7182  7201     2
e   7182  9250     2
e   7186  9957     1
e   7186 11423     2
e   7186 11464     1
e   7186 11504     1
e   7186 13136     1
e   7187  9210     2
e   7187  9405     2
e   7188 10607     3
e   7190  7951     1
